Date,Open,High,Low,Close,Adj Close,Volume
2/25/2019,174.2100067,174.6600037,173.3999939,173.5200043,168.3248596,32608800
2/26/2019,173.1000061,174.25,172.8099976,173.6999969,168.4994659,21939700
2/27/2019,172.8999939,173.8000031,171.7599945,173.5899963,168.3927612,25162000
2/28/2019,173.0500031,173.8099976,172.6999969,173.1900024,168.0047302,25085500
3/1/2019,174.4400024,174.6499939,173.1799927,174.3899994,169.1687927,31431200
3/4/2019,175.5399933,175.7899933,172.4700012,174.4199982,169.197876,38063500
3/5/2019,174.5500031,175.0899963,173.6900024,174.5500031,169.3240051,22319900
3/6/2019,174.7200012,174.75,173.2799988,173.5599976,168.3636475,27194600
3/7/2019,173.1199951,173.1799927,170.7899933,171.4299927,166.2973938,39407400
3/8/2019,169.5099945,171.2599945,169.3399963,171.1699982,166.0451813,39303200
3/11/2019,171.8800049,174.8500061,171.8500061,174.7299957,169.4986115,30518400
3/12/2019,175.1900024,176.1399994,174.7700043,175.6900024,170.4298706,33953500
3/13/2019,176.6000061,177.9299927,176.3500061,177.0099945,171.7103729,42426100
3/14/2019,177.1300049,177.3399963,176.6600037,176.7100067,171.419342,23751500
3/15/2019,177.3999939,178.8800049,177.2799988,178.3500061,173.0102386,38192000
3/18/2019,177.9499969,178.9900055,177.5899963,178.4499969,173.4222717,32935100
3/19/2019,179.1799927,180,178.2899933,179.0500031,174.0053711,36893300
3/20/2019,179.0599976,180.8600006,178.2400055,179.7599945,174.6953888,50105000
3/21/2019,179.2200012,182.8300018,179.1999969,182.5700073,177.426239,42428500
3/22/2019,181.7799988,182.2700043,178.3699951,178.5599976,173.5292053,70794500
3/25/2019,177.9100037,178.8399963,176.9299927,178.2200012,173.198761,46336500
3/26/2019,179.6000061,180.6900024,178.1399994,179.0500031,174.0053711,33248100
3/27/2019,179.3200073,179.7200012,176.6000061,177.8999939,172.8878021,37096700
3/28/2019,178.3600006,178.9799957,177.2400055,178.3099976,173.2862091,30368200
3/29/2019,179.6900024,179.8300018,178.5899963,179.6600037,174.5982056,35205500
4/1/2019,181.5099945,182.2599945,180.7700043,182.0399933,176.9111633,30969500
4/2/2019,182.2400055,182.9100037,181.7799988,182.7299957,177.5816803,22645200
4/3/2019,183.7599945,184.9199982,183.2100067,183.7799988,178.6021118,31633500
4/4/2019,183.8300018,184.5,182.6499939,183.7100067,178.5340881,28530800
4/5/2019,184.2400055,184.7700043,184.0200043,184.6600037,179.4573212,25674700
4/8/2019,184.3600006,185.2799988,183.6300049,185.1300049,179.9140778,22697500
4/9/2019,184.5,185.1100006,184.0899963,184.4799957,179.2823639,25631900
4/10/2019,184.7200012,185.5299988,184.5200043,185.4700012,180.2445221,24563000
4/11/2019,185.7799988,185.7799988,184.6900024,185.0299988,179.816925,20654100
4/12/2019,185.8500061,185.9499969,185.0599976,185.8300018,180.5943451,24989100
4/15/2019,185.8399963,186.0700073,184.6199951,185.8600006,180.6235046,21073000
4/16/2019,186.5399933,186.9100037,185.9299927,186.5,181.2454987,27195700
4/17/2019,187.75,187.9299927,186.6000061,187.1499939,181.877182,29651600
4/18/2019,187.4600067,187.7899933,186.2899933,187.3899994,182.1103973,28580900
4/22/2019,186.5700073,187.9900055,186.4299927,187.9199982,182.6255035,17936000
4/23/2019,188.3999939,190.5399933,188.1300049,190.3099976,184.9481659,33665600
4/24/2019,190.4700012,190.7100067,189.6499939,189.7100067,184.3650513,24977100
4/25/2019,191.1300049,191.2200012,189.4499969,190.4799957,185.1133575,29517500
4/26/2019,190.1799927,190.6900024,188.5899963,190.6499939,185.2785339,26359500
4/29/2019,190.6499939,191.3200073,190.3399963,191.0200043,185.6381378,21716200
4/30/2019,189.4799957,189.8500061,188.2100067,189.5399933,184.1997986,31495300
5/1/2019,190.7799988,191.3200073,188.8000031,188.9299927,183.6069794,34797100
5/2/2019,188.8699951,189.8500061,186.8699951,188.1100006,182.8101501,44110100
5/3/2019,189.6699982,191.25,189.3300018,191.1100006,185.7256012,30386200
5/6/2019,187.0500031,190.1999969,186.7599945,189.9400024,184.5885773,38371800
5/7/2019,187.8699951,188.6699982,184.5099945,186.2400055,180.9928131,58818100
5/8/2019,185.6300049,187.1699982,184.9600067,185.7700043,180.536026,37165300
5/9/2019,183.6999969,185.4100037,182.0899963,184.7700043,179.564209,55351700
5/10/2019,184.1100006,185.8899994,181.0299988,185,179.7877655,58526400
5/13/2019,180.2899933,181.2599945,178.0599976,178.5800018,173.548645,67185800
5/14/2019,179.5200043,181.6300049,178.8600006,180.5399933,175.4533844,43360600
5/15/2019,179.3500061,183.5500031,179.3099976,183.0899963,177.9315491,40944500
5/16/2019,183.1699982,186.0700073,182.9499969,184.9299927,179.719696,39281200
5/17/2019,183.1000061,185.5800018,182.8800049,183.0399933,177.8829651,44702300
5/20/2019,180.4900055,181.1799927,179.3399963,179.9499969,174.8800201,38608300
5/21/2019,181.5,182.3300018,180.9199982,181.8300018,176.707077,31613800
5/22/2019,180.8200073,182.0700073,180.75,181.0200043,175.9198914,24332600
5/23/2019,178.9400024,179.0200043,177.1399994,178.25,173.2279205,45351300
5/24/2019,179.2100067,179.8500061,177.9400024,178.1600037,173.1404572,25903300
5/28/2019,178.6600037,179.6600037,177.4700012,177.4900055,172.4893646,24763800
5/29/2019,176.3899994,177,175.0899963,176.0299988,171.0704651,42178800
5/30/2019,176.5,177.2700043,175.7700043,176.7700043,171.7896271,30354800
5/31/2019,174.6900024,175.2899933,173.8699951,173.9499969,169.0490723,45446200
6/3/2019,173.4799957,173.9499969,169.2700043,170.1199951,165.3269501,75842300
6/4/2019,172.0299988,174.9700012,171.3699951,174.9100037,169.9820099,47797800
6/5/2019,176.5800018,176.6100006,174.3800049,176.2100067,171.2454376,34412700
6/6/2019,176.5099945,178.0399933,175.7299957,177.6100006,172.6059418,29913200
6/7/2019,178.5599976,181.7700043,178.3300018,181.0399933,175.9393005,45888300
6/10/2019,182.25,184.8500061,182.2100067,183.1499939,177.9898224,41385300
6/11/2019,185.0599976,185.3999939,182.7799988,183.3999939,178.2328186,41260300
6/12/2019,182.8999939,183.2799988,182,182.3399963,177.2026825,27758100
6/13/2019,183.1000061,183.8699951,182.7400055,183.4199982,178.2522583,23715800
6/14/2019,182.4799957,183.1100006,181.9400024,182.6399994,177.4942474,22844100
6/17/2019,183.0399933,184.25,182.8399963,183.7400055,178.5632477,20379500
6/18/2019,185.9100037,187.7200012,185.4299927,186.4100037,181.15802,48177300
6/19/2019,186.6600037,187.5299988,185.5700073,187.1100006,181.8382874,31672900
6/20/2019,189.7200012,189.7599945,187.1600037,188.8500061,183.5292664,40922000
6/21/2019,188.6300049,189.7700043,188.1699982,188.5700073,183.2571716,39980400
6/24/2019,188.5299988,188.7200012,188.0599976,188.1600037,183.2630005,19375200
6/25/2019,188.0299988,188.1399994,184.6499939,184.9299927,180.1170502,33921100
6/26/2019,186.1600037,187.3300018,185.4900055,185.7899933,180.9546661,22595700
6/27/2019,186.4600067,186.9400024,185.9900055,186.5,181.6462402,19709200
6/28/2019,186.9499969,187.1499939,186.0700073,186.7400055,181.8799744,21179200
7/1/2019,190.3200073,190.5700073,188.3800049,189.2599945,184.3343506,31025600
7/2/2019,189.1999969,190.0299988,188.6600037,190.0099945,185.0648651,18035800
7/3/2019,190.4900055,191.4400024,190.2899933,191.4400024,186.4576263,15792100
7/5/2019,190.1300049,191.3999939,189.3899994,191.0500031,186.077774,21415600
7/8/2019,189.8099976,189.8699951,188.9299927,189.7100067,184.7726746,17598800
7/9/2019,188.8099976,190.8999939,188.6499939,190.6600037,185.697937,19193500
7/10/2019,191.8200073,193.0899963,191.4700012,192.5599976,187.5484772,28374500
7/11/2019,192.8500061,193.3399963,191.8099976,192.4199982,187.4121399,23736100
7/12/2019,192.6300049,193.5399933,192.4499969,193.5299988,188.4932404,20211900
7/15/2019,193.9799957,194.1900024,193.4400024,194.1499939,189.0971069,15606100
7/16/2019,193.9100037,194.0899963,192.5599976,193.1499939,188.1231537,20190900
7/17/2019,193.1499939,193.4900055,192.1799927,192.1999969,187.1978455,16765100
7/18/2019,191.2899933,192.7899933,190.6900024,192.4199982,187.4121399,28877000
7/19/2019,193.7400055,193.8300018,190.8099976,191.0099945,186.0388336,29387900
7/22/2019,191.4400024,192.9400024,191.4400024,192.5299988,187.5192719,18954900
7/23/2019,193.5800018,193.8099976,192.2899933,193.7899933,188.7464905,23786700
7/24/2019,193.0500031,195.1600037,193.0299988,195.1499939,190.0710754,20422900
7/25/2019,194.4900055,194.5200043,192.9299927,193.3000031,188.2692108,23434700
7/26/2019,194.5299988,195.5500031,194.4299927,195.2899933,190.207428,20431200
7/29/2019,195.1100006,195.1799927,193.3899994,194.6199951,189.5548859,20451700
7/30/2019,193.1300049,194.5399933,192.9900055,193.7799988,188.7367401,18705000
7/31/2019,194.3000031,194.4299927,189.3200073,191.1000061,186.1265106,41627500
8/1/2019,191.4299927,194.9799957,189.2299957,190.1499939,185.2012329,63251600
8/2/2019,188.7200012,188.9900055,186.2100067,187.3500061,182.4740906,55214000
8/5/2019,183.4299927,183.5099945,179.1999969,180.7299957,176.0263672,75040000
8/6/2019,182.3999939,183.8000031,181.0700073,183.2599945,178.4905548,41897200
8/7/2019,181.2700043,184.5099945,179.8899994,184.25,179.4547729,49990600
8/8/2019,185.0800018,188.3200073,184.5700073,188.2599945,183.3603821,38418100
8/9/2019,187.3600006,188,185.0299988,186.4900055,181.6365051,33608900
8/12/2019,185.3399963,185.8999939,183.5,184.3500061,179.5521851,24642900
8/13/2019,184.1900024,189.6799927,184.0200043,188.3899994,183.4869995,40241900
8/14/2019,185.3600006,185.9499969,182.4199982,182.7599945,178.00354,51000500
8/15/2019,183,183.5899963,181.1600037,182.5500031,177.7990112,36685000
8/16/2019,184.2100067,185.9499969,184.1000061,185.4799957,180.652771,32781400
8/19/2019,188.1600037,188.8300018,187.5,188.4299927,183.5259552,22494100
8/20/2019,187.9600067,188.6399994,186.9199982,186.9700012,182.1039734,19902900
8/21/2019,188.6100006,189.2299957,187.9600067,188.6300049,183.7207489,20418500
8/22/2019,188.9799957,189.4600067,186.5399933,188.0200043,183.1266937,24243700
8/23/2019,186.7400055,188.4499969,181.5599976,182.0700073,177.3314972,55372400
8/26/2019,184.1399994,184.8699951,183.0800018,184.8200073,180.0099182,27598900
8/27/2019,186.1100006,186.4199982,183.7100067,184.4299927,179.6300964,28012800
8/28/2019,183.8300018,185.3999939,182.9100037,185.0899963,180.2729034,21792400
8/29/2019,187.3899994,188.4600067,186.6799927,187.9199982,183.0292664,25358900
8/30/2019,188.9299927,188.9700012,186.4100037,187.4700012,182.5909882,26319800
9/3/2019,186.2200012,187.1799927,185.0299988,185.6499939,180.8183441,27964200
9/4/2019,187.4400024,188.4900055,186.8999939,188.3300018,183.4285736,21592100
9/5/2019,190.4100037,192.3300018,190.3399963,191.7799988,186.7888184,33932600
9/6/2019,192.1000061,192.1699982,191.1699982,191.5899963,186.6037292,19487800
9/9/2019,192.1900024,192.2700043,190.2200012,191.1900024,186.2142029,24407600
9/10/2019,190.1600037,190.7400055,188.9100037,190.6399994,185.6784973,23744700
9/11/2019,191,192.5299988,190.5599976,192.4299927,187.4218903,25063600
9/12/2019,193.6100006,194.7100067,192.9700012,193.2299957,188.2010651,28689900
9/13/2019,192.9499969,193.3999939,192.2899933,192.5399933,187.5289917,27669800
9/16/2019,191.3000031,192.0800018,191.1100006,191.6799927,186.691391,20319000
9/17/2019,191.6999969,192.6000061,191.2899933,192.6000061,187.5874786,20953400
9/18/2019,192.1999969,192.6000061,190.1100006,192.5200043,187.5095367,29781300
9/19/2019,192.8600006,194.0399933,192.4700012,192.8399963,187.8212128,26039400
9/20/2019,193.1100006,193.3099976,190.1600037,190.8000031,185.8343048,29086100
9/23/2019,190.3600006,191.0700073,189.7200012,190.5,185.916275,22485900
9/24/2019,191.3699951,191.7899933,187.1499939,187.9700012,183.4471741,40820700
9/25/2019,187.7799988,190.5800018,186.2100067,190.0800018,185.5063782,34704900
9/26/2019,189.8300018,190,187.9799957,189.3800049,184.8232117,26826000
9/27/2019,189.7299957,189.8300018,185.75,187.0299988,182.5297394,40773500
9/30/2019,187.7899933,189.1100006,187.3999939,188.8099976,184.2669525,26307700
10/1/2019,189.5,190.5899963,186.9600067,187.2700043,182.7639923,32367600
10/2/2019,186,186.0299988,183.0200043,184.0500031,179.6214752,48544300
10/3/2019,184.0299988,186.2100067,181.8200073,186.0700073,181.592865,39392500
10/4/2019,187.0800018,189.0800018,186.8800049,188.8099976,184.2669525,31887600
10/7/2019,188.2700043,189.7400055,187.9100037,188.2400055,183.7106476,21216000
10/8/2019,187.0599976,187.8600006,185.2700043,185.4199982,180.9585266,32379300
10/9/2019,186.9900055,188.0800018,186.4299927,187.2299957,182.7249298,20147400
10/10/2019,187.2799988,189.4299927,187.1199951,188.6799927,184.1400452,25177700
10/11/2019,190.8300018,192.6300049,190.7200012,191.1100006,186.5115662,40976700
10/14/2019,190.8399963,191.6999969,190.6499939,191.0899963,186.4920959,14975000
10/15/2019,191.6799927,193.9700012,191.5599976,193.5200043,188.8636017,23234200
10/16/2019,192.8600006,193.5299988,192.4299927,193.0399933,188.3951263,20457100
10/17/2019,194.1999969,194.5,192.8099976,193.5500031,188.8929138,19045200
10/18/2019,193.1999969,193.6699982,190.7100067,191.6900024,187.0776367,27700800
10/21/2019,192.7100067,193.5200043,192.1399994,193.3899994,188.7367401,15801200
10/22/2019,194.1499939,194.4199982,191.7899933,191.8500061,187.2338104,22392300
10/23/2019,191.4600067,192.2599945,191.1499939,192.2200012,187.5948944,14828400
10/24/2019,193.5899963,194.2100067,192.7400055,194.0899963,189.4198914,18998500
10/25/2019,193.0899963,195.7400055,193.0500031,195.6399994,190.9325867,21507100
10/28/2019,196.5500031,197.8300018,196.5500031,197.5700073,192.8161469,18818700
10/29/2019,197.2400055,197.5399933,196.0099945,196.0399933,191.3229828,18569700
10/30/2019,196.4199982,197.3200073,195.2899933,196.9900055,192.2501068,21764300
10/31/2019,197.5599976,197.6499939,195.9400024,197.0800018,192.3379364,26801800
11/1/2019,197.9299927,198.8800049,197.6300049,198.8699951,194.0848846,22131900
11/4/2019,200.1900024,200.5299988,198.8699951,200.1000061,195.2852783,19015900
11/5/2019,200.3500061,200.5500031,199.5500031,200.2100067,195.3926697,15048900
11/6/2019,199.9799957,200,198.7899933,199.7599945,194.9534607,19725500
11/7/2019,200.7599945,201.7200012,199.8500061,200.4299927,195.6073151,17832400
11/8/2019,200.0700073,201.25,199.5399933,201.2299957,196.3880768,15258800
11/11/2019,200.2100067,201.0399933,199.9400024,200.9600067,196.124588,10147600
11/12/2019,201.1300049,202.2100067,200.8200073,201.5399933,196.6906433,14778300
11/13/2019,200.8399963,201.7799988,200.7100067,201.5899963,196.7394257,15774600
11/14/2019,200.8300018,201.5599976,200.2200012,201.4299927,196.5832672,16945400
11/15/2019,202.6499939,202.9100037,202,202.9100037,198.02771,18427900
11/18/2019,202.5899963,203.3899994,201.7700043,203.0700073,198.1838226,18365900
11/19/2019,203.8399963,203.8399963,202.5899963,203.3699951,198.4766083,16923300
11/20/2019,202.8399963,203.4499969,200.6199951,202.1499939,197.2859497,36629000
11/21/2019,201.9299927,202.0700073,201.0700073,201.6999969,196.8468018,17883600
11/22/2019,202.1999969,202.3200073,200.7400055,201.8300018,196.9736328,17189600
11/25/2019,202.6999969,204.2599945,202.6699982,204.2200012,199.3061523,17752800
11/26/2019,204.3500061,204.8699951,204.0500031,204.6100006,199.6867676,14780600
11/27/2019,205.1399994,206.0500031,204.8899994,206.0399933,201.0823364,16963100
11/29/2019,205.5200043,205.8300018,205,205.1000061,200.1649628,9854600
12/2/2019,205.1100006,205.1799927,201.7799988,203,198.115509,28007000
12/3/2019,200.2100067,201.4900055,199.2299957,201.4100037,196.5637665,31104100
12/4/2019,202.4400024,202.9100037,202.1399994,202.4299927,197.5592194,15300100
12/5/2019,203.1499939,203.1499939,201.8399963,202.8300018,197.9496002,14962300
12/6/2019,204.3099976,205.1499939,204.1499939,205,200.0673828,16555300
12/9/2019,204.6300049,205.5899963,203.9799957,204.0700073,199.1597443,13984100
12/10/2019,204.1699982,204.8800049,203.4400024,203.8999939,198.9938507,21799800
12/11/2019,204.3600006,205.1900024,204.0399933,204.9799957,200.0478973,18780800
12/12/2019,204.7700043,207.3200073,204.4900055,206.5099945,201.5410461,32612000
12/13/2019,206.3999939,207.9100037,205.9600067,207.1900024,202.2046967,32519400
12/16/2019,208.5500031,209.5299988,208.4799957,209.2700043,204.2346497,21296600
12/17/2019,209.5399933,209.7100067,209.0399933,209.3899994,204.3517456,15996100
12/18/2019,209.5700073,210.1300049,209.3300018,209.5500031,204.5079041,15443300
12/19/2019,209.6399994,210.9299927,209.6199951,210.8600006,205.7863922,17865900
12/20/2019,211.8600006,212.5200043,211.2700043,211.7100067,206.6159363,27672600
12/23/2019,212,212.1499939,211.6300049,211.8099976,207.1616974,23774700
12/24/2019,212,212.0899963,211.4400024,211.9199982,207.2692719,7089000
12/26/2019,212.2599945,213.8099976,212.2299957,213.7899933,209.0982208,17067500
12/27/2019,214.5399933,214.5599976,213.0399933,213.6100006,208.9221802,18134100
12/30/2019,213.5,213.6300049,211.1600037,212.2100067,207.5529327,21815500
12/31/2019,211.5299988,212.7599945,211.1999969,212.6100006,207.9441071,18170900
1/2/2020,214.3999939,216.1600037,213.9799957,216.1600037,211.4162445,30969400
1/3/2020,213.3000031,215.4700012,213.2799988,214.1799927,209.4796906,27518900
1/6/2020,212.5,215.5899963,212.2400055,215.5599976,210.8293762,21655300
1/7/2020,215.6399994,216.1399994,214.8500061,215.5299988,210.8000641,22139300
1/8/2020,215.5,218.1399994,215.1600037,217.1499939,212.384491,26397300
1/9/2020,218.9400024,219.4100037,217.7100067,218.9900055,214.1841278,23547000
1/10/2020,219.8500061,219.8699951,218.0399933,218.4299927,213.6363983,21898500
1/13/2020,219.3300018,220.9799957,218.9799957,220.9499969,216.1011047,22756900
1/14/2020,220.8399963,221.2100067,219.7400055,220.0800018,215.2501678,24418100
1/15/2020,220.1999969,221.1999969,219.4499969,220.1699982,215.3382263,25742100
1/16/2020,221.2700043,222.3200073,220.8000031,222.2799988,217.401886,18805000
1/17/2020,223.2799988,223.5599976,222.1199951,223.3800049,218.4777832,24325200
1/21/2020,222.7599945,223.8399963,222.6600037,223.2799988,218.3799438,21146300
1/22/2020,224.4100037,225.1499939,223.5899963,223.8699951,218.9570007,20736400
1/23/2020,223.7400055,224.6900024,222.6999969,224.5899963,219.6612244,26496100
1/24/2020,225.6399994,225.8800049,221.6699982,222.6999969,217.8127136,37436500
1/27/2020,217.6699982,219.2799988,217.1799927,218.1000061,213.3136902,42264400
1/28/2020,219.6399994,221.9600067,219.0599976,221.4499969,216.5901031,26731900
1/29/2020,222.6799927,222.9299927,220.8300018,221.8099976,216.942215,28924500
1/30/2020,220.3800049,222.6999969,219.6900024,222.6000061,217.7148895,39568100
1/31/2020,223.5299988,223.5599976,218.2899933,219.0700073,214.2623749,52015800
2/3/2020,220.1399994,222.8899994,219.9900055,222.3800049,217.4997101,25408600
2/4/2020,225.4199982,227.8600006,224.6499939,227.4700012,222.4779968,30691200
2/5/2020,230.2100067,230.25,226.8500061,228.2200012,223.2115479,38534800
2/6/2020,228.7899933,230.25,227.9799957,230.1900024,225.1383362,22467100
2/7/2020,229.1600037,230.4400024,228.5399933,229.1999969,224.1700897,25884900
2/10/2020,228.4400024,231.9799957,228.3800049,231.9700012,226.8792572,21478900
2/11/2020,233.25,234.0200043,231.3999939,232.0099945,226.9183655,30198000
2/12/2020,233.3800049,234.3800049,232.8000031,234.2700043,229.1287842,24471300
2/13/2020,232.6399994,234.9299927,232.3600006,233.9700012,228.8353882,22773200
2/14/2020,234.3399963,234.8600006,233.5500031,234.6399994,229.4907074,23438500
2/18/2020,233.5,235.1699982,233.25,234.7299957,229.5786896,24394500
2/19/2020,236.1300049,237.4700012,235.8500061,236.9799957,231.7792816,22230500
2/20/2020,236.4600067,236.9499969,231.8800049,234.7799988,229.627594,42604000
2/21/2020,233.6100006,234.0099945,229.3200073,230.2700043,225.2165527,66017200
2/24/2020,221.6799927,224.25,220.2599945,221.3899994,216.5314484,84522600
2/25/2020,223.25,223.9900055,214.7400055,215.3699951,210.6435699,97743000
2/26/2020,216.7100067,220.2799988,214.8999939,216.4799957,211.7292023,79537700
2/27/2020,210.8999939,216.4199982,205.5,205.6399994,201.1270905,121822600
2/28/2020,198.6399994,207.1699982,198.1699982,205.8000031,201.2835999,148173700
3/2/2020,208.8800049,216.5700073,205.9400024,216.4199982,211.670517,112933900
3/3/2020,217.1100006,219.6100006,207.6199951,209.4799957,204.8828125,131953500
3/4/2020,213.3200073,218.3300018,211.3699951,218.2200012,213.431015,73086200
3/5/2020,212.6900024,216.3600006,210.1000061,211.5899963,206.9465332,78705500
3/6/2020,204.6699982,209.1499939,202.9100037,208.0200043,203.4548645,89828400
3/9/2020,193.4799957,201.1600037,192.1100006,193.5700073,189.321991,116424000
3/10/2020,201.1100006,204.3000031,193.6799927,204.1100006,199.6306915,100599200
3/11/2020,199.3500061,200.75,192.7299957,195.2200012,190.9357605,89168800
3/12/2020,182.0899963,190.7799988,176.9400024,177.3200073,173.4285889,137820700
3/13/2020,187.0700073,194.4799957,178.1300049,192.3399963,188.1189575,134882000
3/16/2020,174.1499939,184.6799927,169.1600037,169.3000031,165.58461,92054400
3/17/2020,175.4700012,184.3899994,169.7799988,182.1399994,178.142807,121257100
3/18/2020,171.6100006,179.2200012,166.8000031,176.6000061,172.724411,114156300
3/19/2020,175.6900024,183.4900055,171.6300049,177.6600037,173.7611084,120896500
3/20/2020,181.7400055,182.8699951,170.1000061,170.6999969,166.9538879,118983900
3/23/2020,170.9199982,174.2100067,164.9299927,170.4600067,167.0744324,124639800
3/24/2020,179.9100037,183.8300018,177.9499969,183.6600037,180.0122681,94881800
3/25/2020,184.4199982,189.5099945,179.9799957,182.3000031,178.6792908,88754900
3/26/2020,183.8699951,192.7200012,183.6100006,191.8999939,188.0886078,79887600
3/27/2020,186.9299927,190.5099945,184.6600037,185.3000031,181.6196747,58845000
3/30/2020,187.0599976,192.4900055,186.3399963,192.0399933,188.2258301,49356900
3/31/2020,191.7200012,195.25,189.1999969,190.3999939,186.6183777,62659300
4/1/2020,184.7700043,187.6600037,180.8600006,182.3099976,178.6890717,53715400
4/2/2020,181.2400055,190.1000061,180.9700012,186.0099945,182.315567,56465300
4/3/2020,185.5500031,187.0700073,181.2899933,183.3699951,179.7280121,47487600
4/6/2020,190.4799957,197.6499939,189.1900024,196.4799957,192.577652,64763500
4/7/2020,202.3699951,202.6600037,196,196.3999939,192.4992218,69904500
4/8/2020,198.1499939,201.1699982,196.1699982,200.5700073,196.5864258,45940400
4/9/2020,202.3500061,203.2200012,199.0299988,200.8600006,196.8706512,68252600
4/13/2020,200,203.4199982,198.75,203.0299988,198.9975433,42853900
4/14/2020,207.2299957,212.5,206.4199982,211.8600006,207.6521759,63959600
4/15/2020,208.4799957,211.8300018,207.1199951,209.4299927,205.2704163,47036000
4/16/2020,211.6900024,214.3699951,209.6900024,213.25,209.0145569,64657400
4/17/2020,216.1699982,216.5099945,212.0800018,215.2899933,211.0140381,62863200
4/20/2020,213.3600006,215.8800049,212.5700073,212.7400055,208.5147095,38249100
4/21/2020,210.6000061,211.1600037,203.6300049,204.8899994,200.8206024,72932800
4/22/2020,209.1000061,212.3500061,208.3300018,210.9700012,206.7798309,40089100
4/23/2020,211.7899933,214.4400024,210.1000061,210.5200043,206.3387756,43278500
4/24/2020,210.9700012,214.3000031,209.5,213.8399963,209.5928497,34231900
4/27/2020,216.1900024,216.6300049,214.5,215.5599976,211.2786865,36451700
4/28/2020,217.3200073,217.3200073,211.2100067,211.5,207.2993317,46862800
4/29/2020,216.1900024,219.9700012,215.1399994,219,214.6503448,48716400
4/30/2020,219.9499969,220.0399933,217.3500061,218.9100037,214.5621185,43359500
5/1/2020,214.5,216.6699982,211.6799927,212.7400055,208.5147095,48795000
5/4/2020,211.4600067,215.4499969,211.1199951,215.2200012,210.9454346,32841000
5/5/2020,217.4400024,220.1399994,216.8500061,217.6600037,213.3369751,37783100
5/6/2020,219.3999939,221.0399933,218.1100006,219,214.6503448,36455200
5/7/2020,221.8200073,222.7299957,220.4199982,221.8200073,217.4143372,38624800
